id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price_estimate,is_recent
5850,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Sports,Puma Men's Summer Graphic Charcoal T-shirt,2149,False
33219,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Sepia Women Grey Top,1518,False
39723,Women,Apparel,Dress,Dresses,Green,Summer,2012,Casual,Arrow Woman Aqua Green Dress,4022,False
4982,Women,Apparel,Topwear,Tops,Peach,Summer,2011,Casual,Palm Tree Girl's Billy Peach Kidswear,1281,False
45299,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO SHEEN Women White Dial Chronograph Analogue Watch SX047,1598,True
44945,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Jeans,1244,False
45897,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Women Black Dial Watch,2196,True
52820,Women,Accessories,Jewellery,Earrings,Maroon,Fall,2012,Casual,Adrika Maroon Earrings,1119,False
39511,Unisex,Accessories,Bags,Backpacks,Orange,Summer,2012,Casual,Peter England Unisex Orange Backpack,3810,False
14609,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Check Grey Socks,2908,False
33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers,2116,False
58526,Men,Apparel,Topwear,Rain Jacket,Blue,Summer,2015,Casual,Wildcraft Men Blue Rain Jacket,2825,True
44179,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nike Fragrances Women Fantasy Perfume,478,True
36559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Jack & Jones Men Note Red T-shirt,858,False
25972,Women,Apparel,Dress,Dresses,Brown,Summer,2012,Casual,Femella Women Brown Dress,2271,False
29783,Men,Apparel,Topwear,Tshirts,Purple,Summer,2013,Casual,Basics Men Purple T-shirt,2082,False
51699,Unisex,Accessories,Eyewear,Sunglasses,Silver,Winter,2016,Casual,Van Heusen Unisex Blue Aviator Sunglasses VH217-C2,3998,True
3995,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Thats Funny Blue T-shirt,4294,False
7509,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Women's Line 9 Turquoise Blue T-shirt,3808,False
2847,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Mr.Men Men's Is There More Love Purple T-shirt,3146,False
28651,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012,Sports,Nike Men Nike Dual Fusion  Navy Blue Sports Shoes,950,False
49666,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Men Sunglass,1965,True
16962,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Image Men Sunglasses,1261,True
55239,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Lakme Invisible Finish Foundation 02 Foundation,3538,True
19116,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Lotto Unisex Arch Black Slippers,3415,False
9493,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,Puma Unisex Grit Black Backpacks,1792,False
56221,Men,Apparel,Loungewear and Nightwear,Night suits,Purple,Summer,2016,Casual,SDL by Sweet Dreams Men Purple Pyjama Set,520,True
10434,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Ydc Blue Shirts,2733,False
24601,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Vishudh Women Cream Printed Kurta,900,False
21373,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Manchester United Men Printed Black Sweatshirt,1672,False
59269,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Titan Women Mother Of Pearl Watch,3568,True
52681,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Morellato Men Silver Dial Watch,980,True
45636,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Park Avenue Men Navy Blue Brief,1935,True
4511,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Lotto Women Osaka White Blue Shoe,810,False
53753,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012,Casual,ADIDAS Men Red Shorts,2052,False
14094,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Flying Machine Men Printed Green Polo Tshirts,2393,False
48915,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012,Casual,Lucera Women Silver Pendant,1214,False
17611,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Doodle  Fairy Girl Pink Tshirt,1910,False
47161,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Peter England Men Black Belt,3460,False
34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Van Heusen Woman Grey Skirt,2792,False
6246,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Lee Women's Norah Raspberry Pink T-shirt,2545,False
35541,Girls,Footwear,Sandal,Sandals,Blue,Summer,2012,Casual,Enroute Kids Girls Blue Sandals,3840,False
7394,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Black Formal Shoes,3693,True
51004,Women,Apparel,Innerwear,Bra,Pink,Summer,2017,Casual,Enamor Brownish Pink Full Figure Bra FB09,3303,True
48129,Women,Accessories,Wallets,Wallets,Mustard,Winter,2016,Casual,Fossil Women Mustard Wallet,428,True
27084,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Blue Flats,3383,True
18659,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Fila Men Craze Grey Shoes,2958,False
54576,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Sushilas Women Mustard Kurta,2875,False
26156,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Formal,John Miller Men Striped Brown Trousers,2455,False
3734,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Kochi Tuskers Mens Replica Jersey,4033,False
51838,Women,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Bwitch Women Black Brief,4137,True
29922,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12777JSBS-02MA,2221,True
42413,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Basics Men Grey Hip Brief,2712,True
47353,Women,Accessories,Bags,Handbags,Gold,Summer,2012,Casual,Baggit Women Multi Coloured Handbag,3652,False
23616,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Nike Fragrances Men Pack of 3 Perfumes,3915,True
9800,Women,Apparel,Topwear,Tunics,Purple,Fall,2011,Casual,Scullers For Her Women Scullers Purple Tunics,2099,False
17423,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watches (A221) MTP-1247D-9AVDF,1722,True
46281,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,109F Women Black & Cream Dress,2580,False
13083,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012,Casual,Numero Uno Men Red Casual Shoes,1382,False
54744,Women,Apparel,Topwear,Kurtis,Off White,Fall,2012,Ethnic,Prafful Women Printed Off White Kurti,3043,False
6848,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Spalding Men's Running Royal Blue Shoe,3147,False
30201,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Nike Unisex Classic Turf Black Backpack,2500,False
3506,Women,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual,ADIDAS Women White Royal Silver Shoe,3805,False
42621,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Earrings,2920,True
12151,Women,Apparel,Topwear,Kurtis,Pink,Fall,2011,Ethnic,Aurelia Women Printed Pink Kurtis,450,False
26364,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Arrow Woman Grey Skirt,2663,False
56013,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Rose Quartz Lipstick 043,312,True
32556,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Playboy Men Blue Shoes,855,False
33484,Women,Accessories,Belts,Belts,Silver,Summer,2012,Casual,Baggit Women Chapati Bar Silver Belt,1783,False
40176,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses,475,True
10606,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Puma Women Temptation 93 Black Watches,2905,True
45404,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Sandals,1703,False
4723,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Girl's Jeans Blue Teen Kidswear,1022,False
21141,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,s.Oliver Women Solid Purple Top,1440,False
41898,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men New York Perfume Buy 1 Get 1 free,2197,True
15374,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,FILA Men Fila Runner White Sports Shoes,3673,False
39982,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Gas Men Jack Black Shoes,4281,False
38850,Women,Apparel,Topwear,Tops,Pink,Fall,2012,Casual,Latin Quarters Women Pink Top,3149,False
58189,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Rocky S Women Grey Handbag,2488,False
53561,Unisex,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Q&Q Unisex Pink Dial Watch,1860,True
20093,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Diva Women Printed Blue Kurta,392,False
16195,Men,Apparel,Topwear,Sweaters,Yellow,Fall,2011,Casual,Puma Men Stripped SL Yellow Sweater,494,False
51652,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch FS4552,3951,True
29748,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Fossil Men Quartz Brown Dial Chronograph Watch FS4645,2047,True
35317,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Silver Anusuya Earrings,3616,True
18833,Men,Accessories,Belts,Belts,Black,Summer,2011,Formal,Peter England Men Formal Black Belt,3132,False
6410,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Lotto Women Leisure White Blue Shoe,2709,False
23272,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Ssteele Women White Watch,3571,True
17047,Men,Footwear,Sandal,Sandals,Brown,Spring,2013,Casual,Gas Men Santa Monica Slipper,1346,False
3162,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Nike Women Downshifter White Blue Shoe,3461,False
42245,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Sepia Women Pink Top,2544,False
12535,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Men Printed Grey Tshirts,834,False
26700,Women,Footwear,Sandal,Sports Sandals,Pink,Summer,2011,Casual,Nike Women Pink Air Deschutz Sandals,2999,False
54320,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017,Casual,Garfield Women Pink String Briefs,2619,True
43397,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Lino Perros Men Black Wallet,3696,False
9458,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,John Miller Men Red white Red Shirts,1757,False
30665,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Park Avenue Men Black Sunglasses,2964,True
1635,Unisex,Footwear,Shoes,Casual Shoes,Red,Spring,2011,Casual,Newfeel Unisex Red Comfy Shoes,1934,False
38408,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Baggit Women Black Seeda Sandwichtost Belt,2707,False
40512,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Titan Men Silver Dial Watch,811,True
10262,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,John Miller Men Black Trousers,2561,False
25185,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Brown Handbag,1484,True
56477,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Unknown,Streetwear Cutie Pie Nail Polish # 27,776,True
53105,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Fabindia Silver Earrings,1404,True
37440,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Turtle Men Black Belt,1739,False
5295,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Puma Women's Ess Pink Polo T-shirt,1594,False
15710,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011,Casual,Puma Men Drifter Cat II White Flip Flops,4009,False
10050,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Usain Bolt Black Tshirts,2349,False
24265,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Quiksilver Men White T-shirt,564,False
4949,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Gini and Jony Boy's Kimon Blue Bermuda Kidswear,1248,False
37672,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,American Tourister Unisex Black Backpack,1971,False
44380,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,ADIDAS Men Ice Dive Perfume,679,True
45252,Men,Accessories,Watches,Watches,Black,Summer,2017,Smart Casual,Casio Youth Digital Men Black Digital Watches (D092) W-S220-1AVDF,1551,True
4175,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Reebok Women Instant Black Shoe,474,False
35125,Women,Accessories,Jewellery,Pendant,Black,Summer,2012,Casual,Allen Solly Woman Black Pendant,3424,False
51460,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White & Black Top,3759,False
22192,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012,Casual,Timberland Men Grey Casual Shoes,2491,False
23040,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2011,Formal,Arrow Men Charcoal Solid Trousers,3339,False
17275,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,1574,False
47505,Men,Apparel,Innerwear,Innerwear Vests,Orange,Summer,2016,Casual,Facit Men Orange Innerwear Vest,3804,True
6622,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Ridley White Silver Blue Shoe,2921,False
12707,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men Overplay White Sports Shoes,1006,False
26532,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013,Casual,Gas Men Arunta Beige Casual Shoes,2831,False
3350,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Myntra Men's Work Hard/ Smart Navy Blue T-shirt,3649,False
31585,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012,Casual,Mark Taylor Men Printed Olive T-shirt,3884,False
42077,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Organiser Wallet,2376,False
2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt,2581,False
54112,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Flats,2411,False
16161,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Enroute Men Leather Black Formal Shoes,460,False
22354,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,John Players Men Stripes Grey Shirt,2653,False
7536,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,Nike Men's AS SS Trainin White T-shirt,3835,False
19915,Unisex,Accessories,Bags,Waist Pouch,Pink,Winter,2015,Casual,Wildcraft Unisex Pink Waist Pouch,4214,True
46611,Women,Footwear,Shoes,Heels,Brown,Summer,2012,Casual,Catwalk Women Brown Heels,2910,False
34231,Men,Apparel,Topwear,Tshirts,Lavender,Summer,2013,Casual,Proline Men Lavender T-shirt,2530,False
23286,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Ssteele Men Black Watch,3585,True
50774,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Clarks Men Black Formal Shoes,3073,False
2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats,3177,True
31743,Men,Apparel,Topwear,Blazers,Olive,Summer,2012,Formal,Reid & Taylor Men Semi Formal Olive Blazer,4042,False
3196,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Tantra Men's Re-Incarnation Green T-shirt,3495,False
49659,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Mineral Women Green Top,1958,False
55206,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lakme Lip Love Chocolate Caress Lipstick,3505,True
19129,Men,Footwear,Flip Flops,Flip Flops,Olive,Fall,2011,Casual,Lotto Men Racing Olive Slippers,3428,False
27626,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,Scullers Men Check Brown Cargo Shorts,3925,False
13413,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Check Blue Shirts,1712,False
43363,Women,Footwear,Shoes,Flats,White,Summer,2013,Casual,Reebok Women White Casual Shoes,3662,False
30691,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Silver Heels,2990,True
2044,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Mens Graphic T-shirt,2343,False
10296,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2016,Casual,Clarks Men Navy Blue Leather Casual Shoes,2595,True
25171,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Black & Brown Handbag,1470,True
11344,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Chicago Fit Jeans,3643,True
56483,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Unknown,Streetwear Brassy Brown Nail Polish # 67,782,True
41434,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,Lee Cooper Men White Sports Shoes,1733,False
14636,Women,Accessories,Scarves,Scarves,Lavender,Summer,2011,Casual,United Colors of Benetton Women Solid Lavender Scarves,2935,False
33828,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Puma Men Speeder Black Sports Shoes,2127,False
58519,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women Grey Top,2818,False
20403,Women,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Baggit Women Dhano Taj Brown Wallet,702,True
5261,Unisex,Accessories,Bags,Backpacks,Orange,Summer,2017,Casual,Wildcraft Unisex Orange & Grey Printed Laptop Backpack,1560,True
44146,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Nike Fragrances Women Extreme Deo,445,True
45094,Women,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Bw!tch White Spirit Briefs,1393,True
52023,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Travel,Just Natural Unisex Black Photographers Jacket,322,False
57763,Women,Personal Care,Skin Care,Face Scrub and Exfoliator,Cream,Spring,2017,Unknown,Lotus Herbals Apriscrub,2062,True
24291,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Fall,2012,Casual,Quick Silver Men Grey Melange Zip-up Sweatshirt,590,False
33226,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,Sepia Women Navy Blue Dress,1525,False
41606,Men,Apparel,Topwear,Shirts,Beige,Summer,2012,Casual,Basics Men Beige Shirt,1905,False
11176,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Scullers Men Stripes Grey Sweaters,3475,False
5053,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Fila Men's Sergent Grey Orange Shoe,1352,False
37686,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,American Tourister Unisex Grey Backpack,1985,False
20631,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Wrangler Men Flag Green Sweater,930,False
52211,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012,Casual,Lencia Sterling Silver Pendant,510,False
4181,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2011,Smart Casual,Rockport Men Brown Leather Casual Shoes,480,False
36754,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Little Miss Girls Blazing White Top,1053,False
7704,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,Jealous 21 Women's She's Got Attitude Red Top,4003,False
46423,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Timex Women Pearl White Dial Watch,2722,True
16353,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,Peter England Men Check Purple Shirt,652,False
22166,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Brown Casual Shoes,2465,False
17281,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Printed Steeple Grey Tshirt,1580,False
50546,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Chromozome Men Pack of Two Grey Briefs,2845,True
34003,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls White Top,2302,False
55034,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Unknown,Lakme Absolute Matte Toasted Brown Lipstick 59,3333,True
31571,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,Mark Taylor Men Striped Black Trousers,3870,False
42083,Unisex,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,American Tourister Unisex Brown Passport Holder,2382,False
43151,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Fastrack Men Steel Dial Watch,3450,True
23888,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Fila Men Clutch White Sports Shoes,4187,False
2276,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Mens Challenger Graphic Blue T-shirt,2575,False
27414,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Winter,2015,Casual,Jockey Women Navy Blue Lounge Pants,3713,True
